395,3,3,4,6,9010000,1
270,2,2,2,2,4500000,1
113,3,1,3,2,1500000,1
333,4,4,5,4,5300000,1
230,3,1,5,2,2800000,1
210,4,3,6,3,2500000,1
355,2,2,3,5,4500000,1
250,4,2,5,4,3890000,1
156,3,1,3,2,2190000,1
220,3,1,4,2,2700000,1
88,2,0,1,1,1060000,1
320,3,1,4,3,4.00E+06,1
310,4,4,5,3,4750000,1
180,3,1,3,2,1900000,1
260,4,4,6,3,4300000,1
159,3,0,2,1,1595000,1
250,3,1,3,2,3.00E+06,1
49,1,1,2,1,980000,1
130,2,1,3,1,1600000,1
203,3,3,5,2,3148000,1
220,3,3,5,2,2800000,1
82,2,1,2,2,1490000,1
275,3,1,4,2,3200000,1
210,3,1,3,2,2400000,1
96,3,1,3,1,1280000,1
160,3,1,2,2,1750000,1
168,3,1,4,1,1850000,1
48,1,1,2,1,560000,1
420,4,3,3,4,8.00E+06,1
225,4,3,3,3,2800000,1
38,1,1,1,1,560000,1
220,3,1,3,1,2550000,1
130,2,2,2,1,1350000,1
210,3,1,3,2,2675000,1
120,3,1,4,1,1560000,1
250,3,1,1,2,3300000,1
185,3,0,1,1,1750000,1
115,3,1,3,1,1200000,1
306,4,1,2,3,3730000,1
80,2,1,2,1,1070000,1
186,3,3,5,3,2400000,1
178,3,1,4,1,3.00E+06,1
198,4,1,2,2,1500000,1
156,4,4,4,3,3100000,1
207,3,1,4,1,2300000,1
177,3,1,2,1,2450000,1
290,4,2,3,2,4790000,1
184,3,1,3,1,2350000,1
286,3,3,4,3,4390000,1
78,2,0,2,1,980000,1
110,3,1,3,1,1150000,1
366,4,3,5,4,7200000,1
115,3,1,3,1,1150000,1
156,3,3,4,2,2190000,1
214,3,2,3,3,3250000,1
151,3,12,1,2,1750000,1
160,3,1,3,2,2298000,1
380,4,4,5,5,7900000,1
225,3,2,3,2,2800000,1
162,3,1,4,2,1740000,1
169,3,1,3,2,2340000,1
300,1,1,1,1,1.00E+06,1
122,3,1,2,1,1290000,1
347,4,4,6,5,9.00E+06,1
156,3,1,4,2,1820000,1
360,4,4,6,4,4800000,1
187,4,1,3,2,2930000,1
110,3,1,3,1,979000,1
308,4,3,5,3,3700000,1
310,3,3,5,3,3700000,1
553,4,4,4,5,1.10E+07,1
200,3,1,3,2,2100000,1
553,4,4,5,5,9500000,1
222,3,3,3,2,3290000,1
160,3,1,3,1,2790000,1
250,3,1,4,2,4200000,1
357,4,4,5,4,6500000,1
98,2,0,2,1,1450000,1
94,2,1,2,1,1.00E+06,1
144,3,1,3,2,1500000,1
117,3,1,2,1,1280000,1
373,4,4,4,4,5.00E+06,1
238,3,1,3,1,3490000,1
125,3,1,3,1,1650000,1
225,3,1,3,2,2850000,1
118,3,1,4,2,1750000,1
180,4,1,5,3,2350000,1
144,3,1,3,2,1500000,1
257,4,1,3,3,2350000,1
249,3,3,3,2,3990000,1
291,3,3,6,3,4800000,1
288,4,3,4,3,4.00E+06,1
344,4,3,4,4,6500000,1
156,3,3,2,2,2270000,1
206,2,1,1,2,2700000,1
231,3,1,3,4,2850000,1
165,3,3,5,1,1650000,1
345,3,3,3,2,5400000,1
207,3,1,4,2,2300000,1
343,3,3,5,4,7800000,1
83,2,0,2,1,640000,1
354,4,4,6,4,5300000,1
120,3,1,3,1,1700000,1
150,4,0,4,1,1799000,1
210,4,3,4,3,2500000,1
259,4,1,4,3,4050000,1
366,4,2,3,2,7200000,1
160,3,1,4,1,1580000,1
86,2,1,3,1,954000,1
137,3,0,1,1,1750000,1
286,3,3,5,2,4390000,1
180,3,1,1,2,1990000,1
162,3,1,4,1,1750000,1
170,3,1,2,1,1670000,1
800,5,5,9,11,2.40E+07,1
455,3,3,5,3,5700000,1
205,3,1,2,2,2500000,1
230,3,1,4,2,2500000,1
288,3,3,5,4,5500000,1
212,3,1,2,2,2.00E+06,1
202,3,0,3,1,1890000,1
390,4,3,5,2,4300000,1
180,3,1,4,2,1850000,1
345,4,3,4,2,3500000,1
310,4,4,6,4,4800000,1
120,3,1,3,1,1780000,1
354,3,3,5,4,6500000,1
230,3,3,5,3,3790000,1
450,4,1,3,3,3600000,1
348,4,1,4,3,3600000,1
224,3,1,2,3,2650000,1
124,3,0,3,1,1160000,1
200,4,1,3,2,2450000,1
139,3,1,3,1,1450000,1
75,2,0,2,1,680000,1
235,4,2,5,4,5750000,1
138,3,3,4,2,1500000,1
280,4,1,4,3,3500000,1
340,4,2,5,3,5300000,1
300,3,2,3,2,3500000,1
132,3,1,4,1,1488000,1
236,2,2,4,2,2700000,1
359,4,4,4,4,5.00E+06,1
344,2,1,4,4,4400000,1
117,3,1,4,1,1750000,1
367,4,2,3,3,4180000,1
168,3,1,3,1,1800000,1
180,3,1,3,1,2100000,1
198,3,1,4,2,1650000,1
218,3,1,4,2,4.00E+06,1
213,3,1,0,2,2400000,1
300,3,2,4,2,3500000,1
170,3,1,4,1,1670000,1
222,3,1,1,2,3390000,1
360,3,3,5,5,8500000,1
140,2,1,4,1,1300000,1
178,3,3,5,2,2700000,1
195,2,2,3,3,5162200,1
112,2,0,3,1,1150000,1
190,3,1,2,2,1780000,1
165,3,1,3,2,1950000,1
163,3,3,5,2,2460000,1
350,4,4,4,5,9.00E+06,1
517,4,2,5,3,6300000,1
148,4,1,4,2,1850000,1
27,1,1,1,1,350000,1
323,3,1,1,3,2700000,1
290,4,2,5,3,2950000,1
240,3,2,5,2,2500000,1
230,3,3,5,2,3790000,1
80,2,0,1,1,9.00E+05,1
468,4,4,6,4,6500000,1
182,3,3,3,3,2400000,1
202,3,0,2,1,1800000,1
112,2,2,3,1,1780000,1
79,2,1,2,2,1400000,1
200,3,1,2,1,2400000,1
240,3,2,4,3,3.00E+06,1
137,2,0,2,0,1280000,1
222,2,2,3,3,3200000,1
39,1,0,2,1,5.00E+05,1
186,3,1,4,1,1300000,1
450,3,3,1,3,1.30E+07,1
402,4,3,5,3,4300000,1
146,3,1,4,2,2.00E+06,1
220,3,1,4,2,2400000,1
217,3,2,2,1,2300000,1
86,1,1,2,2,1350000,1
100,3,1,3,0,720000,1
156,3,1,4,2,2290000,1
340,3,3,1,2,4300000,1
142,2,2,4,2,2.00E+06,1
160,3,1,4,2,1550000,1
85,1,0,1,0,550000,1
45,1,0,1,1,8.00E+05,1
95,2,2,4,1,1300000,1
219,3,2,5,1,2250000,1
85,2,0,2,0,930000,1
300,3,1,3,2,3400000,1
115,3,2,3,1,1700000,1
183,3,0,0,0,1300000,1
380,4,2,5,4,7.00E+06,1
120,3,1,3,1,1300000,1
249,3,3,4,2,3990000,1
81,2,0,3,0,850000,1
179,2,2,4,2,3800000,1
182,4,1,5,2,2200000,1
368,4,2,2,2,3590000,1
294,3,1,2,3,4380000,1
188,4,4,6,3,3400000,1
120,3,1,3,1,1780000,1
290,4,2,5,2,4790000,1
163,3,3,5,2,2468000,1
101,2,1,2,1,1450000,1
250,4,2,5,4,3450000,1
227,4,2,5,3,3298000,1
260,3,1,2,2,2600000,1
355,3,2,1,5,4400000,1
189,2,2,4,3,2450000,1
102,2,1,1,1,1200000,1
100,3,1,2,1,1240000,1
95,2,2,3,1,1300000,1
162,3,1,4,0,1850000,1
163,3,3,5,2,2490000,1
151,3,0,3,1,1550000,1
287,3,3,5,2,4490000,1
224,4,2,5,3,2800000,1
220,3,2,5,1,2300000,1
154,3,1,3,1,1600000,1
517,4,2,5,3,6200000,1
200,3,1,2,3,3.00E+06,1
214,3,2,4,3,3200000,1
170,3,1,4,1,1800000,1
140,3,1,2,2,1700000,1
370,4,3,1,4,5800000,1
220,3,1,5,2,2750000,1
136,2,2,4,2,2235000,1
83,1,1,1,2,2100000,1
192,3,1,2,1,2225000,1
455,4,3,5,4,5678000,1
71,2,0,1,0,750000,1
200,3,1,4,2,2850000,1
290,4,2,3,2,4790000,1
205,3,1,3,2,2200000,1
220,4,1,4,1,2600000,1
78,2,0,2,1,1100000,1
470,4,4,6,4,5500000,1
127,3,0,3,1,1650000,1
190,3,1,4,2,3800000,1
94,2,2,2,2,1440000,1
402,4,2,1,2,4300000,1
263,3,3,6,3,4200000,1
380,4,4,6,5,8200000,1
163,3,3,4,2,2490000,1
280,4,2,5,3,4300000,1
316,4,4,6,5,7600000,1
231,4,3,5,4,3500000,1
160,3,1,3,2,1550000,1
118,3,1,3,1,1580000,1
205,3,1,3,2,2200000,1
132,2,2,4,3,2500000,1
354,4,4,6,4,5500000,1
150,3,1,3,2,1900000,1
189,3,1,1,1,1980000,1
338,4,4,1,4,4400000,1
140,3,1,4,1,1690000,1
125,3,1,4,1,1500000,1
195,4,2,5,2,2600000,1
245,3,1,4,2,3370000,1
150,3,1,4,1,1800000,1
340,4,2,3,3,5300000,1
290,4,2,5,3,2948000,1
95,2,2,4,1,1300000,1
250,4,2,4,3,4100000,1
239,3,2,4,2,2400000,1
351,3,3,5,5,8500000,1
98,2,0,1,1,950000,1
370,4,2,4,2,5.00E+06,1
57,2,1,2,1,861214,1
167,3,1,2,2,3.00E+06,1
270,4,3,4,3,3.00E+06,1
263,4,4,5,4,4200000,1
420,4,4,6,4,7120000,1
362,4,2,5,3,3200000,1
235,4,2,3,4,5500000,1
155,3,1,3,1,1850000,1
203,3,3,5,2,3250000,1
160,3,3,4,1,1700000,1
280,4,2,2,3,4300000,1
300,4,4,6,6,10403000,1
163,3,3,5,2,2470000,1
152,3,3,5,3,2600000,1
270,4,1,3,1,3350000,1
552,4,4,7,5,9500000,1
110,2,1,3,1,1400000,1
163,3,3,4,2,2490000,1
27,1,1,1,1,350000,1
156,3,1,4,2,2290000,1
143,3,1,3,1,1115000,1
340,4,2,5,3,7.00E+06,1
249,3,3,4,2,3990000,1
190,3,1,3,2,2500000,1
153,1,0,3,1,2500000,1
323,3,3,4,3,2800000,1
90,2,2,4,2,1600000,1
411,4,3,5,6,6500000,1
345,3,1,2,2,3.00E+06,1
291,3,1,4,2,3800000,1
351,3,3,5,5,8500000,1
98,3,0,2,1,1200000,1
196,3,3,4,2,3500000,1
140,3,1,1,1,1600000,1
162,3,1,4,1,1850000,1
171,3,2,4,1,2400000,1
249,3,3,5,2,3988000,1
300,4,4,6,6,10403000,1
91,2,0,4,2,1400000,1
225,3,1,4,2,3400000,1
368,4,2,4,2,3500000,1
130,1,1,2,2,2600000,1
130,3,1,2,2,1500000,1
162,3,1,3,1,1750000,1
150,2,0,1,0,1250000,1
468,4,4,1,4,6850000,1
340,3,3,4,3,5800000,1
135,3,1,3,1,1520000,1
480,3,3,5,5,8510000,1
323,4,2,5,3,5800000,1
290,4,2,3,2,4790000,1
347,4,4,5,5,8.00E+06,1
156,3,1,4,2,2290000,1
200,3,3,5,3,2100000,1
170,2,2,3,1,1850000,1
224,3,3,5,3,2500000,1
189,3,1,3,1,1980000,1
112,2,2,4,1,1790000,1
287,4,4,7,3,3200000,1
158,3,0,1,1,1690000,1
180,3,1,4,2,1700000,1
354,4,4,4,4,5500000,1
260,4,1,4,2,2300000,1
135,3,1,3,2,1300000,1
180,3,1,1,2,1900000,1
203,3,3,4,2,3250000,1
270,3,3,5,2,3400000,1
193,3,1,4,1,2090000,1
236,2,2,4,2,2900000,1
146,3,3,3,2,1750000,1
145,3,1,2,1,1700000,1
125,2,2,4,1,1750000,1
198,3,1,4,2,1650000,1
100,2,1,3,1,1500000,1
258,3,3,1,4,4500000,1
228,3,1,4,2,3160000,1
120,3,1,3,2,1650000,1
430,4,4,6,4,5850000,1
230,3,1,3,1,3.00E+06,1
354,4,2,1,4,5400000,1
117,2,1,2,1,1100000,1
193,3,1,3,1,1970000,1
300,4,4,5,2,4350000,1
175,3,3,3,2,2490000,1
235,3,1,4,1,2350000,1
347,4,4,7,5,1.00E+07,1
150,3,1,4,1,1500000,1
287,3,3,3,2,4490000,1
340,3,3,5,2,4400000,1
320,4,4,6,4,3600000,1
120,3,1,4,2,1350000,1
345,3,1,4,5,4500000,1
150,3,2,4,3,1980000,1
136,3,1,3,1,1150000,1
381,2,1,5,2,4.00E+06,1
286,3,3,3,2,4390000,1
180,3,3,3,3,2400000,1
420,4,2,6,4,10880000,1
355,4,4,7,5,9.00E+06,1
163,3,3,5,2,2488000,1
130,3,1,3,1,1650000,1
232,4,4,5,4,4700000,1
110,2,1,1,1,1500000,1
135,3,1,2,1,1435000,1
140,3,0,3,3,1700000,1
112,3,1,4,1,1290000,1
230,3,1,4,2,2500000,1
82,2,0,2,1,667000,1
412,4,3,6,6,6500000,1
156,3,3,5,2,2185000,1
402,4,3,5,3,5190000,1
190,3,3,3,2,2250000,1
230,3,3,4,3,3790000,1
112,3,1,4,2,1700000,1
150,3,0,1,1,1300000,1
263,3,3,5,3,4200000,1
227,4,2,3,3,2700000,1
251,3,3,0,2,3300000,1
114,3,1,2,1,1150000,1
227,3,2,5,3,2745000,1
196,3,3,5,3,2130000,1
363,4,3,5,3,4500000,1
163,3,3,5,2,2470000,1
237,4,1,4,2,3350000,1
290,4,2,3,2,4500000,1
86,3,1,3,1,1050000,1
234,3,1,4,2,3300000,1
255,3,3,4,5,5800000,1
80,2,0,1,0,795000,1
220,3,1,2,1,2.00E+06,1
300,3,3,3,6,10150000,1
347,3,3,5,2,3178000,1
412,4,3,4,3,6500000,1
190,4,1,3,3,2900000,1
156,3,3,4,2,2270000,1
160,3,0,3,1,1500000,1
468,4,4,6,4,6500000,1
609,4,4,6,5,1.20E+07,1
180,3,1,3,1,1499000,1
163,3,3,5,2,2470000,1
310,4,4,6,3,4750000,1
81,2,0,2,0,1050000,1
330,3,1,2,2,3300000,1
132,2,1,3,1,1188000,1
100,3,1,1,1,1100000,1
100,3,1,1,1,1100000,1
130,4,1,3,2,1435000,1
130,3,1,3,1,1200000,1
190,4,1,1,3,3.00E+06,1
517,4,2,5,3,6950000,1
237,3,2,3,2,3600000,1
156,3,3,3,2,2270000,1
335,4,4,5,4,4800000,1
215,3,1,1,2,2600000,1
100,2,2,1,1,1290000,1
228,3,2,4,2,3160000,1
373,4,4,1,4,5500000,1
351,4,3,5,5,8450000,1
158,3,1,2,1,1950000,1
110,3,1,3,2,1500000,1
306,4,4,4,3,4500000,1
90,2,1,3,1,1325000,1
249,3,2,3,2,4400000,1
203,3,3,4,2,3250000,1
345,3,3,5,4,6500000,1
214,3,3,3,3,3200000,1
156,3,3,4,2,2270000,1
154,3,1,3,2,2050000,1
502,4,4,0,5,1.30E+07,1
210,4,2,3,3,2300000,1
156,3,1,3,2,1890000,1
367,3,3,3,6,8520000,1
79,1,1,1,1,850000,1
193,2,2,4,2,3200000,1
83,2,0,2,0,1150000,1
275,4,3,5,3,4900000,1
260,2,2,4,3,3600000,1
94,3,0,2,1,1200000,1
200,3,1,2,2,2600000,1
153,1,0,3,1,2438000,1
140,3,1,3,1,1500000,1
80,2,1,3,1,1280000,1
136,3,1,3,3,1870000,1
119,3,2,2,1,1790000,1
47,2,0,1,1,7.00E+05,1
192,3,0,3,2,1700000,1
222,4,1,4,2,2.00E+06,1
115,2,2,4,1,1690000,1
100,3,1,2,1,1240000,1
181,3,3,1,3,2650000,1
88,2,0,2,0,1060000,1
181,2,1,4,3,2650000,1
330,3,2,5,2,4240000,1
136,3,1,2,3,1870000,1
180,3,0,2,2,1780000,1
205,3,3,5,4,4350000,1
180,3,1,3,1,1800000,1
115,3,1,2,2,1400000,1
258,3,1,4,2,3795000,1
245,3,1,3,2,3500000,1
145,3,0,3,1,1600000,1
50,1,0,2,0,583000,1
289,4,2,3,3,4500000,1
118,3,1,4,2,1500000,1
116,3,0,2,1,1277000,1
345,4,1,0,5,4500000,1
340,3,3,5,2,5.00E+06,1
240,4,2,5,1,3100000,1
320,4,3,5,2,3950000,1
250,4,1,4,1,2500000,1
52,2,0,1,0,1.00E+06,1
229,3,1,1,2,3900000,1
249,3,1,4,2,3500000,1
100,3,1,3,1,990000,1
310,3,2,3,2,6.00E+06,1
88,2,0,2,1,1060000,1
323,4,2,5,3,2800000,1
115,3,2,4,1,1400000,1
80,2,0,2,1,980000,1
300,3,1,3,2,3800000,1
421,3,3,5,7,13900000,1
260,3,1,4,2,2600000,1
402,4,3,6,3,4300000,1
310,4,4,4,3,4750000,1
210,3,1,2,2,3.00E+06,1
237,4,3,4,2,3.00E+06,1
73,2,0,2,1,650000,1
350,2,2,2,4,4400000,1
110,3,1,4,2,1410000,1
204,3,2,4,2,2050000,1
159,3,1,4,2,2500000,1
138,2,2,3,2,4050000,1
298,4,2,5,2,4.00E+06,1
208,4,2,5,4,3820000,1
205,3,3,3,4,4500000,1
205,3,1,4,2,2600000,1
235,4,3,6,4,5730000,1
287,3,3,4,2,4390000,1
180,3,1,1,2,2600000,1
121,2,1,3,1,1350000,1
353,4,3,4,5,1.40E+07,1
180,3,1,2,0,1200000,1
180,4,1,5,3,2250000,1
65,1,1,0,0,1280000,1
104,3,1,2,1,1300000,1
221,4,1,4,3,2700000,1
362,4,3,6,4,3200000,1
144,3,1,3,2,1700000,1
195,4,3,1,2,2700000,1
105,3,1,3,2,1850000,1
280,3,1,4,2,3880000,1
101,2,1,4,2,2045000,1
201,3,1,4,2,2200000,1
250,3,3,4,3,3300000,1
94,3,1,2,2,1140000,1
163,3,3,5,2,2470000,1
80,2,1,2,0,650000,1
156,3,3,4,2,2190000,1
227,2,2,4,2,3500000,1
90,2,0,2,1,1120000,1
249,3,3,5,2,3990000,1
397,4,2,3,3,7.00E+06,1
134,3,1,2,1,1650000,1
105,2,0,2,1,1500000,1
108,2,0,2,0,1060000,1
249,3,2,5,2,4500000,1
180,3,1,3,2,1790000,1
151,3,1,2,2,2290000,1
335,4,4,0,4,4900000,1
381,3,1,2,2,5300000,1
249,3,3,5,2,3990000,1
120,3,1,3,1,1820000,1
144,3,1,3,2,1261400,1
120,3,1,3,2,1500000,1
263,3,3,4,2,4200000,1
201,3,1,4,2,2.00E+06,1
200,4,1,2,2,3200000,1
165,3,1,3,2,1390000,1
70,2,1,2,1,1028215,1
170,3,1,1,1,1900000,1
220,3,1,4,2,2850000,1
100,2,0,3,1,1150000,1
176,4,4,4,3,2100000,1
90,2,1,3,1,1210000,1
207,3,1,3,2,2100000,1
245,2,1,4,2,2900000,1
229,3,1,4,2,3900000,1
323,4,4,5,3,3807000,1
120,3,1,2,1,1.00E+06,1
120,3,1,2,1,1.00E+06,1
470,4,4,5,5,8480000,1
232,3,2,4,2,2398000,1
78,2,0,2,1,790000,1
230,2,1,3,2,2800000,1
180,3,1,4,2,2.00E+06,1
169,2,1,1,1,1750000,1
222,3,3,3,2,3390000,1
155,3,1,4,1,1850000,1
350,4,1,4,3,3800000,1
363,4,2,5,3,3200000,1
180,4,2,4,1,1750000,1
307,4,2,5,3,3500000,1
156,3,1,1,2,2290000,1
273,3,2,4,2,3490000,1
237,3,1,4,1,1860000,1
180,3,1,3,2,1600000,1
109,2,1,0,1,1490000,1
303,4,1,1,3,3400000,1
307,3,3,5,3,3399000,1
112,3,1,1,2,1700000,1
250,4,1,4,2,2800000,1
230,4,2,5,4,4300000,1
184,3,1,4,3,2450000,1
182,3,1,4,3,2650000,1
230,4,4,6,4,4600000,1
158,2,1,1,1,1850000,1
80,2,0,2,1,795000,1
280,3,3,4,3,4890000,1
350,4,4,5,5,4400000,1
245,4,3,6,3,4500000,1
120,3,1,3,1,1400000,1
293,4,4,5,2,2500000,1
220,3,1,2,2,3050000,1
220,3,1,4,2,2150000,1
286,4,1,4,2,3200000,1
180,3,1,3,2,1900000,1
230,3,3,4,2,3800000,1
80,1,0,0,1,9.00E+05,1
380,4,2,5,3,7470000,1
182,3,1,3,3,2650000,1
136,3,1,1,2,1600000,1
144,3,1,3,1,1915000,1
170,3,1,3,2,1600000,1
335,4,4,4,4,4900000,1
161,3,3,2,2,3590000,1
320,4,2,3,3,4500000,1
255,4,2,4,4,4200000,1
203,3,1,1,1,2400000,1
160,4,0,4,1,1600000,1
420,4,3,6,6,6499000,1
180,3,1,4,2,1850000,1
62,2,1,2,1,1290000,1
112,2,2,3,2,1630000,1
260,3,2,5,2,3500000,1
227,3,1,3,1,2200000,1
153,3,1,3,1,2150000,1
303,4,1,2,3,3800000,1
205,3,1,3,1,2400000,1
260,4,1,4,2,2100000,1
430,4,3,1,3,6500000,1
226,3,1,4,4,2700000,1
180,4,3,6,2,3074000,1
200,3,1,3,1,2090000,1
90,1,1,4,2,1490000,1
132,3,1,3,1,1380000,1
455,3,3,4,3,5700000,1
156,3,3,3,2,2190000,1
196,4,3,5,3,2300000,1
167,4,3,5,3,2300000,1
205,3,1,3,2,2200000,1
99,2,1,3,1,1250000,1
101,3,1,3,1,978000,1
213,3,1,2,2,2700000,1
150,3,3,4,3,2100000,1
63,2,0,2,0,6.00E+05,1
287,3,3,5,2,4390000,1
102,3,1,3,1,988000,1
232,4,2,4,3,2750000,1
230,3,1,3,2,2500000,1
100,2,1,3,0,950000,1
187,4,2,4,2,2200000,1
290,4,2,4,2,4.00E+06,1
68,2,2,3,2,840000,1
71,1,1,1,1,1490000,1
155,3,0,2,1,1170000,1
151,3,0,2,1,1550000,1
223,2,2,2,3,3200000,1
162,3,1,4,1,1800000,1
310,4,4,6,3,4698880,1
141,3,1,3,2,1850000,1
467,4,4,5,4,7900000,1
157,4,3,5,4,2720000,1
110,3,0,3,1,1280000,1
286,4,1,4,3,3900000,1
469,4,4,6,4,6500000,1
180,3,0,1,2,2250000,1
130,2,1,1,1,1400000,1
163,3,3,5,2,2490000,1
280,3,2,5,2,4.00E+06,1
469,4,4,5,4,6800000,1
103,2,2,3,1,1350000,1
70,2,0,1,0,6.00E+05,1
153,3,2,2,1,1900000,1
346,4,4,1,6,7990000,1
310,4,3,5,3,3127000,1
120,3,1,1,2,1400000,1
94,2,1,2,2,9.00E+05,1
94,2,1,2,2,9.00E+05,1
204,3,3,5,2,2500000,1
300,3,2,3,2,3500000,1
195,4,3,1,2,1850000,1
208,3,3,5,2,3200000,1
329,4,1,4,4,3600000,1
230,4,4,6,4,4500000,1
50,1,0,2,0,583000,1
79,0,1,2,1,870000,1
347,4,4,5,5,8.00E+06,1
215,2,1,2,1,1700000,1
115,3,1,3,1,1350000,1
115,3,2,3,1,1750000,1
220,3,3,5,3,3.00E+06,1
165,3,1,4,1,1650000,1
220,3,3,5,2,3050000,1
355,3,2,4,5,4500000,1
227,4,2,3,3,2750000,1
170,3,1,0,1,2400000,1
252,3,1,4,2,3500000,1
346,3,3,3,2,5320000,1
249,3,3,5,2,3990000,1
120,3,1,2,2,1100000,1
210,2,1,2,1,2500000,1
330,4,1,2,2,4300000,1
137,3,1,2,1,1270000,1
151,3,1,2,3,2790000,1
168,3,1,3,2,1710000,1
290,4,2,3,2,4790000,1
160,2,2,1,1,2120000,1
124,2,2,4,2,1750000,1
160,3,1,2,1,1950000,1
193,3,3,5,3,3200000,1
203,3,3,3,2,3150000,1
254,3,1,4,2,3500000,1
195,3,1,3,2,2500000,1
90,2,2,2,0,1200000,1
260,3,1,5,2,2600000,1
27,1,1,1,1,340000,1
27,1,1,1,1,340000,1
95,3,1,3,1,1200000,1
204,3,3,5,2,3800000,1
290,3,1,4,2,4.00E+06,1
222,3,1,3,2,2.00E+06,1
345,4,2,5,2,3800000,1
240,4,2,4,2,3300000,1
315,4,4,5,5,8.00E+06,1
140,3,1,4,2,1690000,1
263,4,3,4,2,4200000,1
143,3,1,1,1,1150000,1
231,3,1,4,4,2450000,1
130,3,1,3,1,1480000,1
280,4,1,2,3,3.00E+06,1
207,3,1,2,2,2100000,1
263,4,4,6,3,3.00E+06,1
420,4,4,5,4,1.20E+07,1
190,4,2,1,3,1950000,1
144,3,1,1,1,1915000,1
344,4,4,4,5,8.00E+06,1
80,2,0,2,0,798000,1
363,4,4,4,3,5750000,1
278,3,1,4,2,3750000,1
138,3,0,1,1,1600000,1
120,3,1,3,1,1450000,1
308,4,4,4,3,4.00E+06,1
750,4,4,1,3,1.80E+07,1
225,3,0,4,2,2600000,1
125,3,2,3,1,2650000,1
420,4,2,4,3,1.20E+07,1
156,3,2,6,1,1500000,1
375,4,3,4,2,7200000,1
230,3,3,5,4,3360000,1
85,2,0,2,1,954000,1
275,3,1,2,2,3.00E+06,1
105,2,1,2,1,1350000,1
75,2,0,2,1,980000,1
27,1,1,1,1,350000,1
275,3,3,5,3,4500000,1
361,4,4,6,5,8900000,1
367,4,3,6,4,4800000,1
204,3,1,1,2,2050000,1
136,3,1,3,1,1590000,1
300,4,4,6,6,10663000,1
362,4,2,6,4,4800000,1
504,4,4,1,5,1.00E+07,1
138,3,1,2,1,1060000,1
102,2,0,1,1,1100000,1
158,2,2,3,3,1590000,1
300,3,2,5,2,5.00E+06,1
362,4,2,4,3,3200000,1
48,1,0,1,1,980000,1
141,3,1,3,2,1700000,1
227,4,2,5,3,2750000,1
135,3,1,3,1,1300000,1
286,3,3,5,2,4390000,1
90,2,0,1,0,1200000,1
80,2,0,2,1,667000,1
366,4,2,5,2,7200000,1
119,3,1,3,1,1750000,1
96,2,0,2,1,1270000,1
156,3,3,5,2,2270000,1
235,3,2,3,1,2300000,1
291,4,2,6,3,4600000,1
237,2,2,4,2,3490000,1
308,4,3,6,3,3900000,1
160,3,1,3,2,1580000,1
144,3,0,3,2,1385000,1
260,3,3,3,2,3500000,1
107,3,1,2,1,950000,1
110,3,1,2,1,1250000,1
286,3,3,4,2,4390000,1
258,3,3,2,4,4350000,1
287,3,3,4,2,4390000,1
280,3,3,5,3,3250000,1
290,3,3,4,2,4200000,1
231,2,2,3,2,2862000,1
302,3,1,3,2,4100000,1
105,3,1,4,2,1500000,1
228,3,1,3,2,3160000,1
144,3,1,3,1,1915000,1
290,3,1,4,3,2100000,1
517,4,2,5,3,6300000,1
355,4,3,5,4,7.00E+06,1
402,4,2,5,2,4300000,1
270,3,1,2,2,4100000,1
140,3,2,3,3,2500000,1
280,3,3,4,3,4890000,1
180,4,3,5,3,2480000,1
345,4,1,4,5,4500000,1
455,4,4,6,3,9880000,1
195,2,2,3,3,5357000,1
41,1,0,1,1,580000,1
113,2,1,2,1,1100000,1
60,2,0,1,1,8.00E+05,1
210,4,2,5,3,2300000,1
225,3,3,5,3,2800000,1
75,2,0,2,1,8.00E+05,1
100,2,0,1,1,970000,1
89,2,0,2,1,790000,1
204,3,1,4,2,2.00E+06,1
340,4,3,3,2,2650000,1
210,3,1,2,2,2400000,1
181,3,1,4,3,2650000,1
156,3,1,4,2,2270000,1
307,4,1,1,3,3600000,1
41,1,1,1,1,562000,1
330,4,4,4,3,3472000,1
198,3,1,1,1,2500000,1
511,4,2,3,3,6400000,1
130,3,1,3,2,1690000,1
286,4,1,5,3,3100000,1
187,4,2,2,2,2400000,1
140,2,0,0,0,1600000,1
206,3,1,1,2,2500000,1
156,3,3,3,2,2190000,1
421,3,3,5,7,13900000,1
210,3,1,2,2,2280000,1
600,4,4,5,5,1.60E+07,1
812,5,5,8,11,2.40E+07,1
275,3,3,3,3,4800000,1
110,2,0,2,1,750000,1
78,2,1,2,1,755000,1
209,4,3,4,4,3900000,1
310,3,1,4,2,3800000,1
205,3,1,5,2,2500000,1
188,3,1,3,2,2600000,1
149,2,2,0,1,1650000,1
202,3,0,3,1,1950000,1
190,3,3,5,4,3200000,1
208,3,1,4,2,2400000,1
280,4,2,6,3,3500000,1
300,4,4,8,6,10402665,1
156,3,1,2,2,2290000,1
230,3,3,3,4,4500000,1
136,3,1,3,2,1600000,1
160,3,1,4,1,1800000,1
177,3,1,3,1,1400000,1
208,3,2,3,2,2500000,1
584,4,4,7,3,7450000,1
96,3,0,3,1,850000,1
287,4,4,6,3,3200000,1
173,3,1,2,2,2020000,1
468,4,4,6,4,6500000,1
165,3,3,5,1,1600000,1
212,3,1,2,2,2.00E+06,1
202,3,0,3,1,1950000,1
228,3,1,3,2,3160000,1
